0,0.6091578945139077
1,0.5036331668060893
2,0.30893771951662996
3,0.1936198744446151
4,0.18464063020097293
5,0.1827931555649086
6,0.18196219042941209
7,0.18137923942485093
8,0.1808711653132403
9,0.18038871322894634
10,0.17991594422459253
11,0.1794471526933641
12,0.17898002914616304
13,0.1785134552683586
14,0.178046756524133
15,0.17757944026158887
16,0.17711110079760523
17,0.17664138299437515
18,0.1761699666430664
19,0.1756965584704304
20,0.17522088715886575
21,0.17474269977262397
22,0.1742617590242168
23,0.17377784116894865
24,0.17329073443140386
25,0.1728002379033835
26,0.1723061608627353
27,0.17180832246507893
28,0.17130655176143272
29,0.17080068799584308
30,0.1702905811386084
31,0.1697760926125257
32,0.16925709617162865
33,0.16873347889402307
34,0.168205142252585
35,0.16767200322942202
36,0.16713399544209953
37,0.16659107025170308
38,0.16604319782486854
39,0.1654903681239893
40,0.16493259180193964
41,0.1643699009798607
42,0.1638023498888802
43,0.1632300153590834
44,0.1626529971416517
45,0.16207141805282363
46,0.16148542393121246
47,0.16089518340300651
48,0.16030088745266008
49,0.15970274879980256
50,0.15910100108621186
51,0.1584958978797506
52,0.1578877115050926
53,0.15727673171381445
54,0.1566632642089235
55,0.15604762904109393
56,0.1554301588957265
57,0.15481119729140327
58,0.15419109671134074
59,0.15357021669003926
60,0.15294892187747608
61,0.15232758010290515
62,0.15170656045962788
63,0.15108623143101818
64,0.1504669590766655
65,0.149849105295789
66,0.14923302618313558
67,0.14861907049045547
68,0.14800757820442062
69,0.1473988792495663
70,0.14679329232255534
71,0.14619112386183564
72,0.14559266715463498
73,0.14499820158124593
74,0.1444079919947345
75,0.1438222882325786
76,0.14324132475532153
77,0.14266532040612634
78,0.14209447828413152
79,0.1415289857237406
80,0.14096901437141715
81,0.14041472035118646
82,0.13986624450985352
83,0.13932371273291652
84,0.13878723632225956
85,0.13825691242693894
86,0.13773282451870283
87,0.13721504290429343
88,0.13670362526705165
89,0.13619861723086105
90,0.13570005294001386
91,0.13520795564914756
92,0.13472233831796684
93,0.13424320420603003
94,0.13377054746342915
95,0.1333043537137214
96,0.13284460062597206
97,0.13239125847324532
98,0.1319442906753173
99,0.1315036543237954
100,0.1310693006881979
101,0.13064117570188605
102,0.13021922042704354
103,0.129803371498166
104,0.12939356154376197
105,0.12898971958617372
106,0.12859177141960482
107,0.12819963996659373
108,0.12781324561330393
109,0.12743250652410457
110,0.1270573389360068
111,0.12668765743358743
112,0.1263233752050871
113,0.12596440428041045
114,0.12561065575178249
115,0.12526203997783353
116,0.12491846677189397
117,0.12457984557527912
118,0.12424608561634018
119,0.12391709605604478
120,0.12359278612083599
121,0.12327306522349804
122,0.12295784307273548
123,0.12264702977214892
124,0.12234053590926239
125,0.12203827263523317
126,0.12174015173584449
127,0.12144608569435486
128,0.12115598774675027
129,0.1208697719299154
130,0.12058735312321528
131,0.12030864708394956
132,0.12003357047711707
133,0.11976204089990197
134,0.119493976901269
135,0.11922929799703165
136,0.11896792468073389
137,0.11870977843066652
138,0.11845478171331587
139,0.11820285798352603
140,0.11795393168163502
141,0.11770792822782988
142,0.11746477401394716
143,0.11722439639293154
144,0.11698672366614987
145,0.11675168506874392
146,0.11651921075319333
147,0.11628923177124716
148,0.11606168005437248
149,0.11583648839285623
150,0.11561359041368913
151,0.11539292055734979
152,0.11517441405359928
153,0.1149580068963899
154,0.11474363581798325
155,0.11453123826236748
156,0.114320752358058
157,0.11411211689035985
158,0.11390527127316655
159,0.11370015552036492
160,0.11349671021691346
161,0.11329487648965722
162,0.11309459597794112
163,0.11289581080408083
164,0.11269846354374966
165,0.11250249719633812
166,0.11230785515534368
167,0.1121144811788471
168,0.11192231936013343
169,0.1117313140985162
170,0.1115414100704259
171,0.11135255220082493
172,0.11116468563501539
173,0.11097775571090786
174,0.11079170793182497
175,0.1106064879399168
176,0.11042204149027024
177,0.11023831442580134
178,0.11005525265302404
179,0.10987280211879735
180,0.10969090878815967
181,0.10950951862336622
182,0.10932857756425604
183,0.10914803151008272
184,0.10896782630295325
185,0.10878790771302985
186,0.10860822142566007
187,0.1084287130306121
188,0.10824932801360279
189,0.1080700117503196
190,0.10789070950314625
191,0.10771136642081819
192,0.10753192754124151
193,0.10735233779772327
194,0.10717254202887061
195,0.10699248499242645
196,0.10681211138331896
197,0.10663136585620825
198,0.10645019305282052
199,0.10626853763436217
200,0.10608634431930769
201,0.10590355792685195
202,0.10572012342631033
203,0.10553598599273939
204,0.10535109106903412
205,0.10516538443473475
206,0.10497881228174724
207,0.10479132129714429
208,0.10460285875316826
209,0.10441337260450395
210,0.10422281159282233
211,0.10403112535852457
212,0.10383826455952545
213,0.1036441809968208
214,0.10344882774646955
215,0.1032521592975017
